global_panel_id,farfield_local_panel_id,production_gamma_real_per_m,production_gamma_imag_per_m,analytic_gamma_real_per_m,analytic_gamma_imag_per_m,gamma_relative_error,single_layer_column_l2_m,double_layer_column_l2,actual_column_l2,stable_column_relative_residual
2606,126,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98657969761652,0.504118674031398,2.45207612524484,7.04226856473052e-17
2607,127,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.9866631712779,0.504123345829749,2.45209086277182,0
2608,128,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.9866095376153,0.504122794026648,2.4520748042064,0
2609,129,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.98642541728266,0.504116995341051,2.45202955267379,1.4257881970754e-16
2610,130,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98606127706956,0.504107821838415,2.45192837121944,6.08246908707746e-17
2611,131,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98528674597425,0.504107140125184,2.45167195963156,0
2612,132,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98399642055948,0.504112537515756,2.45123205309589,5.99604929027784e-17
2613,133,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.9822403665284,0.504110291876529,2.45065638728504,0
2614,134,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98000748346387,0.504094927833924,2.4499610015721,6.08639911877438e-17
2615,135,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.97772732739238,0.50406700289956,2.4492822836771,6.94969380411215e-17
2616,136,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.97676704959561,0.504052149666802,2.44900380519116,0
2617,137,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85694541446792,0.503838715574106,2.40446450619413,0
2618,138,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.85827497004592,0.503842724483799,2.4048941817253,0
2619,139,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85968200362764,0.503845218426832,2.40535623694441,0
2620,140,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86094055003626,0.503846752209066,2.40577229484355,0
2621,141,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86190283811603,0.50384842547244,2.40608888796072,0
2622,142,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86245932874695,0.503850020472543,2.40627049231244,0
2623,143,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86268141539859,0.503850879709995,2.40634265363013,0
2624,144,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86272064457335,0.503850784803805,2.40635663902186,0
2625,145,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86265605285817,0.503849819528204,2.40633876329319,0
2626,146,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.8624800553413,0.503848626327447,2.40628388671099,0
2627,147,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86207058118696,0.503847913934855,2.4061490111407,0
2628,148,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86126388393731,0.503847051052936,2.40588232171651,0
2629,149,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86007125658672,0.503844938364134,2.40549094928516,0
2630,150,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85865080450805,0.503841162272003,2.40502886691016,0
2631,151,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85724398461679,0.503836574916997,2.40457410471358,0
2632,152,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.8562516115708,0.503833694717048,2.40425220653464,0
